اندیشه‌اش	اندیشه‌	اندیشه	اش
چشمانم	چشمان	چشم	م
همسرش	همسر	همسر	ش
محبتش	محبت	محبت	ش
فهمشان	فهم	فهم	شان
پیامبرشان	پیامبر	پیامبر	شان
رئوفش	رئوف	رئوف	ش
بیمارانش	بیماران	بیمار	ش
خودش	خود	خودش	ش
خانواده‌ام	خانواده‌	خانواده	ام
پدرم	پدر	پدر	م
ذهنم	ذهن	ذهن	م
یادم	یاد	یاد	م
دانسته‌هایتان	دانسته‌های	دانسته	تان
ساختمان‌هایش	ساختمان‌های	ساختمان	ش
سخنرانی‌هایشان	سخنرانی‌های	سخنرانی	شان
شایستگی‌هایش	شایستگی‌های	شایستگی	ش
حاجتش	حاجت	حاجت	ش
حاجتش	حاجت	حاجت	ش
جوانی‌اش	جوانی‌	جوانی	اش
پروردگارم	پروردگار	پروردگار	م
دوستدارانش	دوستداران	دوستدار	ش
روزهایم	روزهای	روز	م
خاطراتم	خاطرات	خاطره	م
خانواده‌ام	خانواده‌	خانواده	ام
دردهایم	دردهای	درد	م
خودتان	خود	خودتان	تان
شهرهایشان	شهرهای	شهر	شان
فراقشان	فراق	فراق	شان
روحم	روح	روح	م
جسدهایشان	جسدهای	جسد	شان
عمارت	عمار	عمار	ت
همسرش	همسر	همسر	ش
خانه‌اش	خانه‌	خانه	اش
تضادهایش	تضادهای	تضاد	ش
حکومتش	حکومت	حکومت	ش
کشورش	کشور	کشور	ش
پدرم	پدر	پدر	م
آینده‌ام	آینده‌	آینده	ام
تحصیلاتم	تحصیلات	تحصیلات	م
دنبه‌هایش	دنبه‌های	دنبه	ش
غذاهایشان	غذاهای	غذا	شان
خودم	خود	خودم	م
خودتان	خود	خودتان	تان
خدمتتان	خدمت	خدمت	تان
زنم	زن	زن	م
امانم	امان	امان	م
همسرتان	همسر	همسر	تان
یادم	یاد	یاد	م
فرزندانتان	فرزندان	فرزند	تان
مادرم	مادر	مادر	م
کارهایش	کارهای	کار	ش
حرفم	حرف	حرف	م
گوش‌هایم	گوش‌های	گوش	م
چشمانت	چشمان	چشم	ت
کردنم	کردن	کردن	م
مادرش	مادر	مادر	ش
موفقیت‌هایش	موفقیت‌های	موفقیت	ش
برادرش	برادر	برادر	ش
صحبت‌هایتان	صحبت‌های	صحبت	تان
خودتان	خود	خودتان	تان
جوانیتان	جوانی	جوانی	تان
فرادستت	فرادست	فرادست	ت
فرزندم	فرزند	فرزند	م
ابیاتش	ابیات	بیت	ش
انداختنش	انداختن	انداختن	ش
قربانش	قربان	قربان	ش
یادم	یاد	یاد	م
کیفم	کیف	کیف	م
مانتویم	مانتو	مانتو	یم
قربانم	قربان	قربان	م
قربانش	قربان	قربان	ش
دلش	دل	دل	ش
شوهرش	شوهر	شوهر	ش
خودش	خود	خودش	ش
خودمان	خود	خودمان	مان
جدم	جد	جد	م
عزیزانش	عزیزان	عزیز	ش
برادرم	برادر	برادر	م
مشکلش	مشکل	مشکل	ش
گیاهانم	گیاهان	گیاه	م
تحقیقش	تحقیق	تحقیق	ش
توانم	توان	توان	م
خودشان	خود	خودشان	شان
توپش	توپ	توپ	ش
مردمش	مردم	مردم	ش
مشکلمان	مشکل	مشکل	مان
توپ‌هایمان	توپ‌های	توپ	مان
تیمشان	تیم	تیم	شان
خودشان	خود	خودشان	شان
فرزندتان	فرزند	فرزند	تان
سرم	سر	سر	م
جایش	جا	جا	یش
سرتان	سر	سر	تان
کامم	کام	کام	م
سرش	سر	سر	ش
سرم	سر	سر	م
خودش	خود	خودش	ش
جایگاهش	جایگاه	جایگاه	ش
دستشان	دست	دست	شان
عملش	عمل	عمل	ش
داشتنش	داشتن	داشتن	ش
قلبم	قلب	قلب	م
اتاقم	اتاق	اتاق	م
پیراهنش	پیراهن	پیراهن	ش
ثانیه‌هایم	ثانیه‌های	ثانیه	م
برادرم	برادر	برادر	م
خودتان	خود	خودتان	تان
برادرم	برادر	برادر	م
کشورمان	کشور	کشور	مان
خانه‌هایشان	خانه‌های	خانه	شان
دستتان	دست	دست	تان
دانشگاهتان	دانشگاه	دانشگاه	تان
جانشینش	جانشین	جانشین	ش
یادم	یاد	یاد	م
پسرش	پسر	پسر	ش
خودش	خود	خودش	ش
خودشان	خود	خودشان	شان
آمدنش	آمدن	آمدن	ش
شاگردانم	شاگردان	شاگرد	م
خودم	خود	خودم	م
اشعارش	اشعار	اشعار	ش
شعرهایشان	شعرهای	شعر	شان
خودشان	خود	خودشان	شان
ذهنتان	ذهن	ذهن	تان
کارهایش	کارهای	کار	ش
بستگانش	بستگان	بستگان	ش
دندانم	دندان	دندان	م
کشورش	کشور	کشور	ش
دسرتان	دسر	دسر	تان
نفستان	نفس	نفس	تان
روحتان	روح	روح	تان
دلشان	دل	دل	شان
تلاشم	تلاش	تلاش	م
دردش	درد	درد	ش
مرگش	مرگ	مرگ	ش
خودش	خود	خودش	ش
خودمان	خود	خودمان	مان
شهروندانش	شهروندان	شهروند	ش
خودتان	خود	خودتان	تان
خودتان	خود	خودتان	تان
دلمان	دل	دل	مان
مردمتان	مردم	مردم	تان
خودش	خود	خودش	ش
خودتان	خود	خودتان	تان
بچه‌اش	بچه‌	بچه	اش
فرزندش	فرزند	فرزند	ش
آرزویش	آرزو	آرزو	یش
خودش	خود	خودش	ش
کارهایش	کارهای	کار	ش
آزمایشگاه‌هایش	آزمایشگاه‌های	آزمایشگاه	ش
آشپزخانه‌مان	آشپزخانه‌	آشپزخانه	مان
مادرم	مادر	مادر	م
خواسته‌هایمان	خواسته‌های	خواسته	مان
عیالت	عیال	عیال	ت
یارانش	یاران	یار	ش
خانه‌هایتان	خانه‌های	خانه	تان
همسرش	همسر	همسر	ش
یادم	یاد	یاد	م
خواهرانم	خواهران	خواهر	م
تخس‌هایشان	تخس‌های	تخس	شان
گازش	گاز	گاز	ش
سراغش	سراغ	سراغ	ش
موبایلش	موبایل	موبایل	ش
پسرانم	پسران	پسر	م
خانه‌اش	خانه‌	خانه	اش
چشمم	چشم	چشم	م
دوشش	دوش	دوش	ش
چکمه‌هایمان	چکمه‌های	چکمه	مان
برم	بر	بر	م
ذهنم	ذهن	ذهن	م
ادبیاتش	ادبیات	ادبیات	ش
فرزندش	فرزند	فرزند	ش
پیامبرش	پیامبر	پیامبر	ش
زنانشان	زنان	زن	شان
خودمان	خود	خودمان	مان
خودمان	خود	خودمان	مان
ملازمانش	ملازمان	ملازم	ش
ماندنش	ماندن	ماندن	ش
خواستگارهایم	خواستگارهای	خواستگار	م
مادرم	مادر	مادر	م
نمازش	نماز	نماز	ش
قامتت	قامت	قامت	ت
دستتان	دست	دست	تان
دستتان	دست	دست	تان
موهایمان	موهای	مو	مان
دخترش	دختر	دختر	ش
پسرش	پسر	پسر	ش
همسرتان	همسر	همسر	تان
نفسش	نفس	نفس	ش
شعرش	شعر	شعر	ش
چشمانمان	چشمان	چشم	مان
خودشان	خود	خودشان	شان
افتخارشان	افتخار	افتخار	شان
اربابم	ارباب	ارباب	م
خودت	خود	خودت	ت
حقوقشان	حقوق	حقوق	شان
کشورمان	کشور	کشور	مان
حقارتشان	حقارت	حقارت	شان
جوانی‌ام	جوانی‌	جوانی	ام
خودم	خود	خودم	م
خودشان	خود	خودشان	شان
زندگیتان	زندگی	زندگی	تان
افتخارت	افتخار	افتخار	ت
دوستانم	دوستان	دوست	م
توانم	توان	توان	م
تحصیلم	تحصیل	تحصیل	م
ماترکش	ماترک	ماترک	ش
فعالیتشان	فعالیت	فعالیت	شان
زندگی‌ام	زندگی‌	زندگی	ام
سخنانتان	سخنان	سخن	تان
بدنتان	بدن	بدن	تان
اطرافیانش	اطرافیان	اطرافیان	ش
خودمان	خود	خودمان	مان
حیاطشان	حیاط	حیاط	شان
قلبمان	قلب	قلب	مان
خانه‌ات	خانه‌	خانه	ات
مادرم	مادر	مادر	م
خاطراتش	خاطرات	خاطره	ش
خودش	خود	خودش	ش
مقابلت	مقابل	مقابل	ت
خودتان	خود	خودتان	تان
دعاهایش	دعاهای	دعا	ش
آزادی‌اش	آزادی‌	آزادی	اش
بستگانش	بستگان	بستگان	ش
سیدمان	سید	سید	مان
نوازنده‌هایش	نوازنده‌های	نوازنده	ش
احساسم	احساس	احساس	م
جانشینانش	جانشینان	جانشین	ش
ظهورشان	ظهور	ظهور	شان
سراغتان	سراغ	سراغ	تان
خودشان	خود	خودشان	شان
خودمان	خود	خودمان	مان
فرزندانمان	فرزندان	فرزند	مان
تیمم	تیم	تیم	م
تیمم	تیم	تیم	م
دست‌هایش	دست‌های	دست	ش
باتریش	باتری	باتری	ش
ساعتم	ساعت	ساعت	م
تنهایی‌ام	تنهایی‌	تنهایی	ام
صدایم	صدا	صدا	یم
ذهنم	ذهن	ذهن	م
خودشان	خود	خودشان	شان
خودت	خود	خودت	ت
بسترش	بستر	بستر	ش
پلک‌هایم	پلک‌های	پلک	م
بینی‌اش	بینی‌	بینی	اش
اتاقش	اتاق	اتاق	ش
خودش	خود	خودش	ش
شعرش	شعر	شعر	ش
چشمانش	چشمان	چشم	ش
سالانش	سالان	سال	ش
تولدم	تولد	تولد	م
آبشان	آب	آب	شان
یادداشت‌هایتان	یادداشت‌های	یادداشت	تان
چشمش	چشم	چشم	ش
مردمش	مردم	مردم	ش
سپاهیانش	سپاهیان	سپاه	ش
دستت	دست	دست	ت
تیمشان	تیم	تیم	شان
نفریشان	نفری	نفری	شان
پوستشان	پوست	پوست	شان
مخلوقاتش	مخلوقات	مخلوق	ش
همسرتان	همسر	همسر	تان
چشمانم	چشمان	چشم	م
قلبم	قلب	قلب	م
بدنم	بدن	بدن	م
مرده‌هایشان	مرده‌های	مرده	شان
خوانندگانتان	خوانندگان	خواننده	تان
مذهبمان	مذهب	مذهب	مان
همایونیمان	همایونی	همایونی	مان
کسبش	کسب	کسب	ش
گردنم	گردن	گردن	م
کتاب‌هایت	کتاب‌های	کتاب	ت
نگاهش	نگاه	نگاه	ش
دیدنش	دیدن	دیدن	ش
قلب‌هایمان	قلب‌های	قلب	مان
چشم‌هایم	چشم‌های	چشم	م
چشم‌هایت	چشم‌های	چشم	ت
توانایی‌شان	توانایی‌	توانایی	شان
گریه‌اش	گریه‌	گریه	اش
صورتش	صورت	صورت	ش
بازیگرتان	بازیگر	بازیگر	تان
یارانش	یاران	یار	ش
خودشان	خود	خودشان	شان
خودتان	خود	خودتان	تان
فرش‌هایم	فرش‌های	فرش	م
خانه‌هایشان	خانه‌های	خانه	شان
دلمان	دل	دل	مان
آمدنت	آمدن	آمدن	ت
یارانش	یاران	یار	ش
مشکلاتتان	مشکلات	مشکل	تان
یادتان	یاد	یاد	تان
خاطره‌هایتان	خاطره‌های	خاطره	تان
خواهرم	خواهر	خواهر	م
دوستانش	دوستان	دوست	ش
دست‌هایش	دست‌های	دست	ش
دستم	دست	دست	م
خدمتشان	خدمت	خدمت	شان
یادتان	یاد	یاد	تان
خودش	خود	خودش	ش
عمویم	عمو	عمو	یم
خواهرش	خواهر	خواهر	ش
زنش	زن	زن	ش
مادرش	مادر	مادر	ش
فراقش	فراق	فراق	ش
کارشان	کار	کار	شان
خودمان	خود	خودمان	مان
شاگردانش	شاگردان	شاگرد	ش
پیامبرش	پیامبر	پیامبر	ش
خودش	خود	خودش	ش
نامش	نام	نام	ش
بی‌طرفی‌اش	بی‌طرفی‌	بی‌طرفی	اش
دینت	دین	دین	ت
کشورمان	کشور	کشور	مان
شهرتان	شهر	شهر	تان
خودتان	خود	خودتان	تان
دستش	دست	دست	ش
پایش	پا	پا	یش
پایش	پا	پا	یش
اختیارت	اختیار	اختیار	ت
لبش	لب	لب	ش
دماغتان	دماغ	دماغ	تان
پدرم	پدر	پدر	م
سوارانش	سواران	سوار	ش
سفرهایتان	سفرهای	سفر	تان
اربابش	ارباب	ارباب	ش
ماشینم	ماشین	ماشین	م
پدرش	پدر	پدر	ش
خواسته‌اش	خواسته‌	خواسته	اش
شانه‌هایم	شانه‌های	شانه	م
زمینه‌هایش	زمینه‌های	زمینه	ش
شهادتش	شهادت	شهادت	ش
خودمان	خود	خودمان	مان
دینشان	دین	دین	شان
صلاحیتم	صلاحیت	صلاحیت	م
اسم‌هایش	اسم‌های	اسم	ش
مادرش	مادر	مادر	ش
مادرشان	مادر	مادر	شان
بدهی‌هایش	بدهی‌های	بدهی	ش
پول‌هایم	پول‌های	پول	م
کتاب‌هایش	کتاب‌های	کتاب	ش
نقاشی‌هایم	نقاشی‌های	نقاشی	م
خودتان	خود	خودتان	تان
توضیحتان	توضیح	توضیح	تان
خودش	خود	خودش	ش
محصولتان	محصول	محصول	تان
عملکردش	عملکرد	عملکرد	ش
خودمان	خود	خودمان	مان
داده‌هایتان	داده‌های	داده	تان
دیدنش	دیدن	دیدن	ش
زبانم	زبان	زبان	م
بدنم	بدن	بدن	م
زبانم	زبان	زبان	م
کمرم	کمر	کمر	م
پدرم	پدر	پدر	م
آرزویش	آرزو	آرزو	یش
پرداختش	پرداخت	پرداخت	ش
خودمان	خود	خودمان	مان
رحلتش	رحلت	رحلت	ش
بدنتان	بدن	بدن	تان
مادرم	مادر	مادر	م
تنم	تن	تن	م
دلم	دل	دل	م
موکلش	موکل	موکل	ش
خودشان	خود	خودشان	شان
خودش	خود	خودش	ش
خودشان	خود	خودشان	شان
مغزش	مغز	مغز	ش
ارتباطشان	ارتباط	ارتباط	شان
نیروهایش	نیروهای	نیرو	ش
توانش	توان	توان	ش
کارتان	کار	کار	تان
شترانش	شتران	شتر	ش
پدربزرگم	پدربزرگ	پدربزرگ	م
فضیلت‌هایت	فضیلت‌های	فضیلت	ت
آرزویشان	آرزو	آرزو	یشان
خودش	خود	خودش	ش
زندگی‌اش	زندگی‌	زندگی	اش
توانش	توان	توان	ش
شلوارم	شلوار	شلوار	م
پیراهنت	پیراهن	پیراهن	ت
خودشان	خود	خودشان	شان
عمرش	عمر	عمر	ش
دوستمان	دوست	دوست	مان
کلاستان	کلاس	کلاس	تان
کارهایتان	کارها	کارها	یتان
فرزندانش	فرزندان	فرزند	ش
فرزندانش	فرزندان	فرزند	ش
مادربزرگم	مادربزرگ	مادربزرگ	م
گیسویش	گیسو	گیسو	یش
توانش	توان	توان	ش
صورتش	صورت	صورت	ش
مخالفانش	مخالفان	مخالف	ش
انگشتانش	انگشتان	انگشت	ش
خودم	خود	خودم	م
سرم	سر	سر	م
کودکتان	کودک	کودک	تان
کلاستان	کلاس	کلاس	تان
چشمانش	چشمان	چشم	ش
همسرم	همسر	همسر	م
پایش	پا	پا	یش
پاهایم	پاهای	پا	م
پایت	پا	پا	یت
دخترعمویش	دخترعمو	دخترعمو	یش
خانواده‌اش	خانواده‌	خانواده	اش
پدرانتان	پدران	پدر	تان
پدرم	پدر	پدر	م
خواهرانم	خواهران	خواهر	م
حرف‌هایم	حرف‌های	حرف	م
مادرم	مادر	مادر	م
باورم	باور	باور	م
نوشته‌هایش	نوشته‌های	نوشته	ش
دخترم	دختر	دختر	م
کشورش	کشور	کشور	ش
خودم	خود	خودم	م
خودم	خود	خودم	م
مطالباتشان	مطالبات	مطالبات	شان
رنگشان	رنگ	رنگ	شان
زندگی‌ام	زندگی‌	زندگی	ام
آسمانم	آسمان	آسمان	م
زندگی‌مان	زندگی‌	زندگی	مان
رویش	رو	رو	یش
فرزندانم	فرزندان	فرزند	م
دستم	دست	دست	م
دستشان	دست	دست	شان
اشکم	اشک	اشک	م
شانه‌هایش	شانه‌های	شانه	ش
تمسخرشان	تمسخر	تمسخر	شان
نشانم	نشان	نشان	م
رسالتش	رسالت	رسالت	ش
دلشان	دل	دل	شان
جدیتش	جدیت	جدیت	ش
فرمایشاتشان	فرمایشات	فرمایش	شان
خودمان	خود	خودمان	مان
استادم	استاد	استاد	م
دلش	دل	دل	ش
سویتان	سو	سو	یتان
خودم	خود	خودم	م
دهانتان	دهان	دهان	تان
تنهایی‌هایمان	تنهایی‌های	تنهایی	مان
گوشم	گوش	گوش	م
گوشت	گوش	گوش	ت
سرشان	سر	سر	شان
خودمان	خود	خودمان	مان
تازه‌عروس‌هایشان	تازه‌عروس‌های	تازه‌عروس	شان
مادرهایشان	مادرهای	مادر	شان
آمدشان	آمد	آمد	شان
لباسشان	لباس	لباس	شان
خودشان	خود	خودشان	شان
سایتم	سایت	سایت	م
پس‌اندازم	پس‌انداز	پس‌انداز	م
دست‌هایم	دست‌های	دست	م
چانه‌ام	چانه‌	چانه	ام
دستش	دست	دست	ش
دست‌هایش	دست‌های	دست	ش
چانه‌اش	چانه‌	چانه	اش
دستش	دست	دست	ش
دستم	دست	دست	م
چانه‌ام	چانه‌	چانه	ام
خودشان	خود	خودشان	شان
دوستش	دوست	دوست	ش
خودش	خود	خودش	ش
فعالیت‌هایمان	فعالیت‌های	فعالیت	مان
دوستانتان	دوستان	دوست	تان
مشکلاتمان	مشکلات	مشکل	مان
ماتشان	مات	مات	شان
خیاطی‌اش	خیاطی‌	خیاطی	اش
شلوارش	شلوار	شلوار	ش
حضورش	حضور	حضور	ش
هم‌تیمی‌هایش	هم‌تیمی‌های	هم‌تیمی	ش
قدرتش	قدرت	قدرت	ش
لب‌هایم	لب‌های	لب	م
چشمانم	چشمان	چشم	م
چشمانتان	چشمان	چشم	تان
حواستان	حواس	حواس	تان
پدرم	پدر	پدر	م
فرمانش	فرمان	فرمان	ش
پاهایش	پاهای	پا	ش
ناخن‌هایم	ناخن‌های	ناخن	م
ناخن‌هایشان	ناخن‌های	ناخن	شان
ذهنش	ذهن	ذهن	ش
راهش	راه	راه	ش
ذهنم	ذهن	ذهن	م
اسماعیلت	اسماعیل	اسماعیل	ت
منش	من	من	ش
ناموسش	ناموس	ناموس	ش
وجدانش	وجدان	وجدان	ش
جگرم	جگر	جگر	م
اسلحه‌اش	اسلحه‌	اسلحه	اش
دستم	دست	دست	م
رحمانت	رحمان	رحمان	ت
دلتان	دل	دل	تان
نظرشان	نظر	نظر	شان
درونم	درون	درون	م
دستانش	دستان	دست	ش
کشورش	کشور	کشور	ش
شقیقه‌هایمان	شقیقه‌های	شقیقه	مان
جینش	جین	جین	ش
خودتان	خود	خودتان	تان
حقوقم	حقوق	حقوق	م
یادمان	یاد	یاد	مان
عمرش	عمر	عمر	ش
صدایم	صدا	صدا	یم
ناامیدیتان	ناامیدی	ناامیدی	تان
دهنش	دهن	دهن	ش
پسرش	پسر	پسر	ش
سیگارم	سیگار	سیگار	م
خودشان	خود	خودشان	شان
اسب‌هایشان	اسب‌های	اسب	شان
زعفرانش	زعفران	زعفران	ش
استقلالش	استقلال	استقلال	ش
مردمانش	مردمان	مردم	ش
خانه‌مان	خانه‌	خانه	مان
شیشه‌هایش	شیشه‌های	شیشه	ش
راهش	راه	راه	ش
اسپ‌هایشان	اسپ‌های	اسپ	شان
شکست‌هایمان	شکست‌های	شکست	مان
بودنشان	بودن	بودن	شان
دبیرانمان	دبیران	دبیر	مان
داستانش	داستان	داستان	ش
قدم‌هایشان	قدم‌های	قدم	شان
برادرش	برادر	برادر	ش
خودش	خود	خودش	ش
زمینش	زمین	زمین	ش
سلیقه‌تان	سلیقه‌	سلیقه	تان
خوابگاهش	خوابگاه	خوابگاه	ش
سرش	سر	سر	ش
بدنش	بدن	بدن	ش
سرش	سر	سر	ش
جداییتان	جدایی	جدایی	تان
طوافش	طواف	طواف	ش
کودکانشان	کودکان	کودک	شان
نفست	نفس	نفس	ت
خودشان	خود	خودشان	شان
وبلاگم	وبلاگ	وبلاگ	م
درسش	درس	درس	ش
کارش	کار	کار	ش
چهره‌هایشان	چهره‌های	چهره	شان
انگشتانتان	انگشتان	انگشتان	تان
پاهایتان	پاهای	پا	تان
پوستم	پوست	پوست	م
سروده‌هایمان	سروده‌های	سروده	مان
سپاهیانش	سپاهیان	سپاه	ش
حضرتش	حضرت	حضرت	ش
اندیشه‌هایش	اندیشه‌های	اندیشه	ش
کلاه‌هایشان	کلاه‌های	کلاه	شان
موهایشان	موهای	مو	شان
صورتشان	صورت	صورت	شان
خودش	خود	خودش	ش
خانواده‌اش	خانواده‌	خانواده	اش
بازیگرت	بازیگر	بازیگر	ت
کالبدمان	کالبد	کالبد	مان
لاشه‌اش	لاشه‌	لاشه	اش
چشمش	چشم	چشم	ش
خودتان	خود	خودتان	تان
خلقش	خلق	خلق	ش
پسندشان	پسند	پسند	شان
همسرش	همسر	همسر	ش
کشورمان	کشور	کشور	مان
پدرش	پدر	پدر	ش
دخترش	دختر	دختر	ش
خانواده‌اش	خانواده‌	خانواده	اش
جانش	جان	جان	ش
خودش	خود	خودش	ش
زمانه‌اش	زمانه‌	زمانه	اش
فرزندانش	فرزندان	فرزند	ش
گناهانتان	گناهان	گناه	تان
خودتان	خود	خودتان	تان
تطهیرش	تطهیر	تطهیر	ش
چهره‌اش	چهره‌	چهره	اش
بدنش	بدن	بدن	ش
آینده‌اش	آینده‌	آینده	اش
پسرش	پسر	پسر	ش
بچه‌هایش	بچه‌های	بچه	ش
مقابلتان	مقابل	مقابل	تان
مقابلش	مقابل	مقابل	ش
حرفش	حرف	حرف	ش
پدرش	پدر	پدر	ش
شهادتش	شهادت	شهادت	ش
اشک‌هایم	اشک‌های	اشک	م
دستش	دست	دست	ش
همسرتان	همسر	همسر	تان
ذهنش	ذهن	ذهن	ش
دوستانتان	دوستان	دوست	تان
جرمشان	جرم	جرم	شان
پسندش	پسند	پسند	ش
خودمان	خود	خودمان	مان
خودتان	خود	خودتان	تان
فرزندانمان	فرزندان	فرزند	مان
پدرام	پدر	پدر	ام
خودتان	خود	خودتان	تان
خودش	خود	خودش	ش
فکرم	فکر	فکر	م
نامش	نام	نام	ش
کارش	کار	کار	ش
مادرش	مادر	مادر	ش
پدرش	پدر	پدر	ش
کارم	کار	کار	م
چشمانشان	چشمان	چشم	شان
خودتان	خود	خودتان	تان
خودش	خود	خودش	ش
چشم‌هایمان	چشم‌های	چشم	مان
ماهتان	ماه	ماه	تان
فرزندتان	فرزند	فرزند	تان
موکلشان	موکل	موکل	شان
نگرشتان	نگرش	نگرش	تان
حبش	حب	حب	ش
چیزش	چیز	چیز	ش
مادرم	مادر	مادر	م
خانواده‌تان	خانواده‌	خانواده	تان
دلم	دل	دل	م
ویژگی‌هایشان	ویژگی‌های	ویژگی	شان
نفوذشان	نفوذ	نفوذ	شان
شوهرم	شوهر	شوهر	م
مهریه‌ام	مهریه‌	مهریه	ام
دوستانمان	دوستان	دوست	مان
مغزتان	مغز	مغز	تان
اربابش	ارباب	ارباب	ش
همسرتان	همسر	همسر	تان
دخترم	دختر	دختر	م
همسرم	همسر	همسر	م
زندگی‌ام	زندگی‌	زندگی	ام
خانمم	خانم	خانم	م
حکمش	حکم	حکم	ش
پاهایم	پاهای	پا	م
فرمانروایی‌اش	فرمانروایی‌	فرمانروایی	اش
اطلاعاتمان	اطلاعات	اطلاعات	مان
صورتش	صورت	صورت	ش
قرنیه‌ام	قرنیه‌	قرنیه	ام
بدنت	بدن	بدن	ت
موزائیک‌هایش	موزائیک‌های	موزائیک	ش
مادرم	مادر	مادر	م
یارانش	یاران	یار	ش
خودشان	خود	خودشان	شان
قلبم	قلب	قلب	م
دوستانت	دوستان	دوست	ت
فرزندتان	فرزند	فرزند	تان
آینده‌اش	آینده‌	آینده	اش
زیرآبم	زیرآب	زیرآب	م
شغلش	شغل	شغل	ش
زیرآبش	زیرآب	زیرآب	ش
عذرش	عذر	عذر	ش
زیرآبت	زیرآب	زیرآب	ت
دستم	دست	دست	م
خودش	خود	خودش	ش
پایش	پا	پا	یش
چشمانش	چشمان	چشم	ش
جیبم	جیب	جیب	م
کارتان	کار	کار	تان
خودم	خود	خودم	م
بودجه‌تان	بودجه‌	بودجه	تان
بدنشان	بدن	بدن	شان
صورتت	صورت	صورت	ت
عمرش	عمر	عمر	ش
دخترم	دختر	دختر	م
سرم	سر	سر	م
شانه‌هایم	شانه‌های	شانه	م
خانه‌مان	خانه‌	خانه	مان
شعرش	شعر	شعر	ش
خودتان	خود	خودتان	تان
بیداری‌اش	بیداری‌	بیداری	اش
صحبتشان	صحبت	صحبت	شان
گونه‌هایم	گونه‌های	گونه	م
هنرشان	هنر	هنر	شان
خودش	خود	خودش	ش
صحبت‌هایش	صحبت‌های	صحبت	ش
جسمتان	جسم	جسم	تان
آموخته‌هایمان	آموخته‌های	آموخته	مان
همکلاسی‌هایمان	همکلاسی‌های	همکلاسی	مان
همسرم	همسر	همسر	م
همسرتان	همسر	همسر	تان
خودتان	خود	خودتان	تان
سرم	سر	سر	م
خودتان	خود	خودتان	تان
مادرشوهرم	مادرشوهر	مادرشوهر	م
سرش	سر	سر	ش
تیممان	تیم	تیم	مان
خودت	خود	خودت	ت
دهانش	دهان	دهان	ش
افسارشان	افسار	افسار	شان
خودم	خود	خودم	م
دهانش	دهان	دهان	ش
پاهایش	پاهای	پا	ش
پرشان	پر	پر	شان
پایان‌نامه‌ام	پایان‌نامه‌	پایان‌نامه	ام
کشورش	کشور	کشور	ش
شریکانمان	شریکان	شریک	مان
پدرم	پدر	پدر	م
روزتان	روز	روز	تان
حرفش	حرف	حرف	ش
خودم	خود	خودم	م
دندانتان	دندان	دندان	تان
دستمزدش	دستمزد	دستمزد	ش
دندانتان	دندان	دندان	تان
دندانتان	دندان	دندان	تان
یادم	یاد	یاد	م
اتومبیلش	اتومبیل	اتومبیل	ش
سلطنتش	سلطنت	سلطنت	ش
محصولاتش	محصولات	محصول	ش
خودتان	خود	خودتان	تان
خانمش	خانم	خانم	ش
دردهایمان	دردهای	درد	مان
گفتارت	گفتار	گفتار	ت
پشتش	پشت	پشت	ش
چشمانش	چشمان	چشم	ش
گردنش	گردن	گردن	ش
یادمان	یاد	یاد	مان
بعدش	بعد	بعد	ش
خودم	خود	خودم	م
گاوم	گاو	گاو	م
دانستنشان	دانستن	دانستن	شان
دانستنشان	دانستن	دانستن	شان
موهایم	موهای	مو	م
مویش	مو	مو	یش
سرش	سر	سر	ش
موهایم	موهای	مو	م
خودتان	خود	خودتان	تان
سایتم	سایت	سایت	م
دستش	دست	دست	ش
خانواده‌ام	خانواده‌	خانواده	ام
خودشان	خود	خودشان	شان
خودشان	خود	خودشان	شان
هاردشان	هارد	هارد	شان
محاسنت	محاسن	محاسن	ت
محصولتان	محصول	محصول	تان
نفسش	نفس	نفس	ش
دوستش	دوست	دوست	ش
لب‌هایم	لب‌های	لب	م
پدربزرگم	پدربزرگ	پدربزرگ	م
خانه‌اش	خانه‌	خانه	اش
دایی‌ام	دایی‌	دایی	ام
گلایه‌ام	گلایه‌	گلایه	ام
پاسخت	پاسخ	پاسخ	ت
خانه‌تان	خانه‌	خانه	تان
دلم	دل	دل	م
گردنم	گردن	گردن	م
دلم	دل	دل	م
پایت	پا	پا	یت
دلم	دل	دل	م
تجربیاتش	تجربیات	تجربه	ش
دوستم	دوست	دوست	م
کیفیتش	کیفیت	کیفیت	ش
دستش	دست	دست	ش
توبه‌اش	توبه‌	توبه	اش
دلتان	دل	دل	تان
پلک‌هایم	پلک‌های	پلک	م
کشورش	کشور	کشور	ش
کشورش	کشور	کشور	ش
اطرافیانت	اطرافیان	اطراف	ت
خودم	خود	خودم	م
خودتان	خود	خودتان	تان
بازیکنانش	بازیکنان	بازیکن	ش
جسدش	جسد	جسد	ش
سرش	سر	سر	ش
استقامتش	استقامت	استقامت	ش
امامش	امام	امام	ش
فردیتشان	فردیت	فردیت	شان
برابرشان	برابر	برابر	شان
کشورمان	کشور	کشور	مان
خودم	خود	خودم	م
خودش	خود	خودش	ش
خودتان	خود	خودتان	تان
شرحش	شرح	شرح	ش
دستم	دست	دست	م
دخترش	دختر	دختر	ش
پسرش	پسر	پسر	ش
پدرش	پدر	پدر	ش
فرزندش	فرزند	فرزند	ش
پدرم	پدر	پدر	م
نعمت‌هایم	نعمت‌های	نعمت	م
